TRDTYPE,USASTATE,YEAR,MONTH,month_seq,COUNTRY,DISAGMOT,impact,VALUE
1.0,34,2014,5,47,2.0,2.0,0.0,6430321.0
1.0,34,2014,5,47,2.0,1.0,0.0,178387107.0
2.0,34,2014,5,47,2.0,2.0,0.0,19874882.0
2.0,34,2014,5,47,2.0,1.0,0.0,259530344.0
1.0,35,2014,5,47,1.0,2.0,990634.0,3797269.0
1.0,35,2014,5,47,1.0,1.0,990634.0,10037537.0
2.0,35,2014,5,47,1.0,2.0,990634.0,842844.0
2.0,35,2014,5,47,1.0,1.0,990634.0,14784136.0
1.0,35,2014,5,47,2.0,2.0,990634.0,329877.0
1.0,35,2014,5,47,2.0,1.0,990634.0,49617432.0
2.0,35,2014,5,47,2.0,2.0,990634.0,2836256.0
2.0,35,2014,5,47,2.0,1.0,990634.0,28527088.0
1.0,32,2014,5,47,1.0,2.0,5044562.0,30949278.0
1.0,32,2014,5,47,1.0,1.0,5044562.0,63079055.0
2.0,32,2014,5,47,1.0,2.0,5044562.0,3904672.0
2.0,32,2014,5,47,1.0,1.0,5044562.0,40899082.0
1.0,32,2014,5,47,2.0,2.0,5044562.0,15333975.0
1.0,32,2014,5,47,2.0,1.0,5044562.0,19633587.0
2.0,32,2014,5,47,2.0,2.0,5044562.0,1650846.0
2.0,32,2014,5,47,2.0,1.0,5044562.0,31687263.0
1.0,36,2014,5,47,1.0,2.0,6008.0,65210627.0
1.0,36,2014,5,47,1.0,1.0,6008.0,1001600513.0
2.0,36,2014,5,47,1.0,2.0,6008.0,98921461.0
2.0,36,2014,5,47,1.0,1.0,6008.0,1151778029.0
1.0,36,2014,5,47,2.0,2.0,6008.0,31746304.0
1.0,36,2014,5,47,2.0,1.0,6008.0,186845392.0
2.0,36,2014,5,47,2.0,2.0,6008.0,42154311.0
2.0,36,2014,5,47,2.0,1.0,6008.0,251320257.0
1.0,39,2014,5,47,1.0,2.0,2644166.0,55719506.0
1.0,39,2014,5,47,1.0,1.0,2644166.0,1543486153.0
2.0,39,2014,5,47,1.0,2.0,2644166.0,11209297.0
2.0,39,2014,5,47,1.0,1.0,2644166.0,722085416.0
1.0,39,2014,5,47,2.0,2.0,2644166.0,17456963.0
1.0,39,2014,5,47,2.0,1.0,2644166.0,379814139.0
2.0,39,2014,5,47,2.0,2.0,2644166.0,32139384.0
2.0,39,2014,5,47,2.0,1.0,2644166.0,551041898.0
1.0,40,2014,5,47,1.0,2.0,3603237.0,6500834.0
1.0,40,2014,5,47,1.0,1.0,3603237.0,139374421.0
2.0,40,2014,5,47,1.0,2.0,3603237.0,9152037.0
2.0,40,2014,5,47,1.0,1.0,3603237.0,67976086.0
1.0,40,2014,5,47,2.0,2.0,3603237.0,1067453.0
1.0,40,2014,5,47,2.0,1.0,3603237.0,41736668.0
2.0,40,2014,5,47,2.0,2.0,3603237.0,1072537.0
2.0,40,2014,5,47,2.0,1.0,3603237.0,82763529.0
1.0,41,2014,5,47,1.0,2.0,7520342.0,14174972.0
1.0,41,2014,5,47,1.0,1.0,7520342.0,234514903.0
2.0,41,2014,5,47,1.0,2.0,7520342.0,7727885.0
2.0,41,2014,5,47,1.0,1.0,7520342.0,115581280.0
1.0,41,2014,5,47,2.0,2.0,7520342.0,6020710.0
1.0,41,2014,5,47,2.0,1.0,7520342.0,21451719.0
2.0,41,2014,5,47,2.0,2.0,7520342.0,2428225.0
2.0,41,2014,5,47,2.0,1.0,7520342.0,44145784.0
1.0,42,2014,5,47,1.0,2.0,1705502.0,92305149.0
1.0,42,2014,5,47,1.0,1.0,1705502.0,910283836.0
2.0,42,2014,5,47,1.0,2.0,1705502.0,16417793.0
2.0,42,2014,5,47,1.0,1.0,1705502.0,700872154.0
1.0,42,2014,5,47,2.0,2.0,1705502.0,15725272.0
1.0,42,2014,5,47,2.0,1.0,1705502.0,275890354.0
2.0,42,2014,5,47,2.0,2.0,1705502.0,11647213.0
2.0,42,2014,5,47,2.0,1.0,1705502.0,238297070.0
1.0,44,2014,5,47,1.0,2.0,0.0,2890188.0
1.0,44,2014,5,47,1.0,1.0,0.0,40546841.0
2.0,44,2014,5,47,1.0,2.0,0.0,1028644.0
2.0,44,2014,5,47,1.0,1.0,0.0,29967376.0
1.0,44,2014,5,47,2.0,2.0,0.0,736945.0
1.0,44,2014,5,47,2.0,1.0,0.0,19715738.0
2.0,44,2014,5,47,2.0,2.0,0.0,84874.0
2.0,44,2014,5,47,2.0,1.0,0.0,19628022.0
1.0,45,2014,5,47,1.0,2.0,1966303.0,7953670.0
1.0,45,2014,5,47,1.0,1.0,1966303.0,252571606.0
2.0,45,2014,5,47,1.0,2.0,1966303.0,4425865.0
2.0,45,2014,5,47,1.0,1.0,1966303.0,164076189.0
1.0,45,2014,5,47,2.0,2.0,1966303.0,14722736.0
1.0,45,2014,5,47,2.0,1.0,1966303.0,134790772.0
2.0,45,2014,5,47,2.0,2.0,1966303.0,5000522.0
2.0,45,2014,5,47,2.0,1.0,1966303.0,186264737.0
1.0,46,2014,5,47,1.0,2.0,1363205.0,918465.0
1.0,46,2014,5,47,1.0,1.0,1363205.0,57269585.0
2.0,46,2014,5,47,1.0,2.0,1363205.0,1162643.0
2.0,46,2014,5,47,1.0,1.0,1363205.0,29834333.0
1.0,46,2014,5,47,2.0,2.0,1363205.0,127051.0
1.0,46,2014,5,47,2.0,1.0,1363205.0,15527267.0
2.0,46,2014,5,47,2.0,2.0,1363205.0,23122.0
2.0,46,2014,5,47,2.0,1.0,1363205.0,4999094.0
1.0,47,2014,5,47,1.0,2.0,106599.0,37315475.0
1.0,47,2014,5,47,1.0,1.0,106599.0,601915730.0
2.0,47,2014,5,47,1.0,2.0,106599.0,11914810.0
2.0,47,2014,5,47,1.0,1.0,106599.0,260502986.0
1.0,47,2014,5,47,2.0,2.0,106599.0,7955100.0
1.0,47,2014,5,47,2.0,1.0,106599.0,298830116.0
2.0,47,2014,5,47,2.0,2.0,106599.0,23921586.0
2.0,47,2014,5,47,2.0,1.0,106599.0,492331666.0
1.0,48,2014,5,47,1.0,2.0,50700464.0,154452555.0
1.0,48,2014,5,47,1.0,1.0,50700464.0,1148309939.0
2.0,48,2014,5,47,1.0,2.0,50700464.0,145312527.0
2.0,48,2014,5,47,1.0,1.0,50700464.0,705266300.0
1.0,48,2014,5,47,2.0,2.0,50700464.0,94039672.0
1.0,48,2014,5,47,2.0,1.0,50700464.0,6379077219.0
2.0,48,2014,5,47,2.0,2.0,50700464.0,37299922.0
2.0,48,2014,5,47,2.0,1.0,50700464.0,5347021669.0
1.0,49,2014,5,47,1.0,2.0,3032367.0,14907782.0
1.0,49,2014,5,47,1.0,1.0,3032367.0,93487083.0
2.0,49,2014,5,47,1.0,2.0,3032367.0,3277203.0
2.0,49,2014,5,47,1.0,1.0,3032367.0,89024318.0
1.0,49,2014,5,47,2.0,2.0,3032367.0,1450162.0
1.0,49,2014,5,47,2.0,1.0,3032367.0,49812575.0
2.0,49,2014,5,47,2.0,2.0,3032367.0,61438473.0
2.0,49,2014,5,47,2.0,1.0,3032367.0,195542230.0
1.0,51,2014,5,47,1.0,2.0,273038.0,7753733.0
1.0,51,2014,5,47,1.0,1.0,273038.0,248409878.0
2.0,51,2014,5,47,1.0,2.0,273038.0,6232689.0
2.0,51,2014,5,47,1.0,1.0,273038.0,105738379.0
1.0,51,2014,5,47,2.0,2.0,273038.0,3499608.0
1.0,51,2014,5,47,2.0,1.0,273038.0,85384067.0
2.0,51,2014,5,47,2.0,2.0,273038.0,761189.0
2.0,51,2014,5,47,2.0,1.0,273038.0,57901468.0
1.0,50,2014,5,47,1.0,2.0,0.0,1582309.0
1.0,50,2014,5,47,1.0,1.0,0.0,143344735.0
2.0,50,2014,5,47,1.0,2.0,0.0,1248303.0
2.0,50,2014,5,47,1.0,1.0,0.0,217254178.0
1.0,50,2014,5,47,2.0,2.0,0.0,8311033.0
1.0,50,2014,5,47,2.0,1.0,0.0,18703821.0
2.0,50,2014,5,47,2.0,2.0,0.0,395596.0
2.0,50,2014,5,47,2.0,1.0,0.0,2255041.0
1.0,53,2014,5,47,1.0,2.0,50655307.0,32415807.0
1.0,53,2014,5,47,1.0,1.0,50655307.0,524948303.0
2.0,53,2014,5,47,1.0,2.0,50655307.0,25129465.0
2.0,53,2014,5,47,1.0,1.0,50655307.0,452281612.0
1.0,53,2014,5,47,2.0,2.0,50655307.0,4008193.0
1.0,53,2014,5,47,2.0,1.0,50655307.0,98016297.0
2.0,53,2014,5,47,2.0,2.0,50655307.0,1853996.0
2.0,53,2014,5,47,2.0,1.0,50655307.0,51585958.0
1.0,55,2014,5,47,1.0,2.0,4248934.0,25119323.0
1.0,55,2014,5,47,1.0,1.0,4248934.0,587238484.0
2.0,55,2014,5,47,1.0,2.0,4248934.0,8762028.0
2.0,55,2014,5,47,1.0,1.0,4248934.0,224397346.0
1.0,55,2014,5,47,2.0,2.0,4248934.0,4914506.0
1.0,55,2014,5,47,2.0,1.0,4248934.0,197326709.0
2.0,55,2014,5,47,2.0,2.0,4248934.0,2650596.0
2.0,55,2014,5,47,2.0,1.0,4248934.0,191389839.0
1.0,54,2014,5,47,1.0,2.0,0.0,1402532.0
1.0,54,2014,5,47,1.0,1.0,0.0,148141603.0
2.0,54,2014,5,47,1.0,2.0,0.0,21370757.0
2.0,54,2014,5,47,1.0,1.0,0.0,36002593.0
1.0,54,2014,5,47,2.0,2.0,0.0,1374019.0
1.0,54,2014,5,47,2.0,1.0,0.0,10141308.0
2.0,54,2014,5,47,2.0,2.0,0.0,4106819.0
2.0,54,2014,5,47,2.0,1.0,0.0,3035651.0
1.0,56,2014,5,47,1.0,2.0,129892.0,304983.0
1.0,56,2014,5,47,1.0,1.0,129892.0,9761474.0
2.0,56,2014,5,47,1.0,2.0,129892.0,703555.0
2.0,56,2014,5,47,1.0,1.0,129892.0,26337718.0
1.0,56,2014,5,47,2.0,2.0,129892.0,3750.0
1.0,56,2014,5,47,2.0,1.0,129892.0,725630.0
2.0,56,2014,5,47,2.0,2.0,129892.0,7446.0
2.0,56,2014,5,47,2.0,1.0,129892.0,2338752.0
1.0,2,2014,6,48,1.0,2.0,3072761.0,659679.0
1.0,2,2014,6,48,1.0,1.0,3072761.0,23623666.0
2.0,2,2014,6,48,1.0,2.0,3072761.0,5153110.0
2.0,2,2014,6,48,1.0,1.0,3072761.0,18997002.0
1.0,2,2014,6,48,2.0,2.0,3072761.0,22650.0
1.0,2,2014,6,48,2.0,1.0,3072761.0,254484.0
2.0,2,2014,6,48,2.0,2.0,3072761.0,74967.0
2.0,2,2014,6,48,2.0,1.0,3072761.0,379614.0
1.0,1,2014,6,48,1.0,2.0,16036.0,5270600.0
1.0,1,2014,6,48,1.0,1.0,16036.0,227451981.0
2.0,1,2014,6,48,1.0,2.0,16036.0,5632387.0
2.0,1,2014,6,48,1.0,1.0,16036.0,97996512.0
1.0,1,2014,6,48,2.0,2.0,16036.0,1129628.0
1.0,1,2014,6,48,2.0,1.0,16036.0,82400576.0
2.0,1,2014,6,48,2.0,2.0,16036.0,609751.0
2.0,1,2014,6,48,2.0,1.0,16036.0,107731656.0
1.0,5,2014,6,48,1.0,2.0,461372.0,991959.0
1.0,5,2014,6,48,1.0,1.0,461372.0,85649281.0
2.0,5,2014,6,48,1.0,2.0,461372.0,3463753.0
2.0,5,2014,6,48,1.0,1.0,461372.0,54550185.0
1.0,5,2014,6,48,2.0,2.0,461372.0,26555703.0
1.0,5,2014,6,48,2.0,1.0,461372.0,40751887.0
2.0,5,2014,6,48,2.0,2.0,461372.0,304929.0
2.0,5,2014,6,48,2.0,1.0,461372.0,47121469.0
1.0,4,2014,6,48,1.0,2.0,3043424.0,70124180.0
1.0,4,2014,6,48,1.0,1.0,3043424.0,115773884.0
2.0,4,2014,6,48,1.0,2.0,3043424.0,29427418.0
2.0,4,2014,6,48,1.0,1.0,3043424.0,53509734.0
1.0,4,2014,6,48,2.0,2.0,3043424.0,27284220.0
1.0,4,2014,6,48,2.0,1.0,3043424.0,413605279.0
2.0,4,2014,6,48,2.0,2.0,3043424.0,10485728.0
2.0,4,2014,6,48,2.0,1.0,3043424.0,502086206.0
1.0,6,2014,6,48,1.0,2.0,8541614.0,201217340.0
1.0,6,2014,6,48,1.0,1.0,8541614.0,1164124076.0
2.0,6,2014,6,48,1.0,2.0,8541614.0,104092647.0
2.0,6,2014,6,48,1.0,1.0,8541614.0,995431052.0
1.0,6,2014,6,48,2.0,2.0,8541614.0,126472657.0
1.0,6,2014,6,48,2.0,1.0,8541614.0,1706332294.0
2.0,6,2014,6,48,2.0,2.0,8541614.0,82952803.0
2.0,6,2014,6,48,2.0,1.0,8541614.0,2587506850.0
1.0,8,2014,6,48,1.0,2.0,4363306.0,17926759.0
1.0,8,2014,6,48,1.0,1.0,4363306.0,111345460.0
2.0,8,2014,6,48,1.0,2.0,4363306.0,7471836.0
2.0,8,2014,6,48,1.0,1.0,4363306.0,91476898.0
1.0,8,2014,6,48,2.0,2.0,4363306.0,4625593.0
1.0,8,2014,6,48,2.0,1.0,4363306.0,75730097.0
2.0,8,2014,6,48,2.0,2.0,4363306.0,4047171.0
2.0,8,2014,6,48,2.0,1.0,4363306.0,129009866.0
1.0,9,2014,6,48,1.0,2.0,320162.0,36889004.0
1.0,9,2014,6,48,1.0,1.0,320162.0,119258901.0
2.0,9,2014,6,48,1.0,2.0,320162.0,9886581.0
2.0,9,2014,6,48,1.0,1.0,320162.0,104583199.0
1.0,9,2014,6,48,2.0,2.0,320162.0,10483755.0
1.0,9,2014,6,48,2.0,1.0,320162.0,80250083.0
2.0,9,2014,6,48,2.0,2.0,320162.0,7918082.0
2.0,9,2014,6,48,2.0,1.0,320162.0,207545951.0
1.0,11,2014,6,48,1.0,2.0,0.0,47846.0
1.0,11,2014,6,48,1.0,1.0,0.0,559732.0
2.0,11,2014,6,48,1.0,2.0,0.0,656277.0
2.0,11,2014,6,48,1.0,1.0,0.0,3324372.0
1.0,11,2014,6,48,2.0,2.0,0.0,16993.0
1.0,11,2014,6,48,2.0,1.0,0.0,96341.0
2.0,11,2014,6,48,2.0,2.0,0.0,30693.0
2.0,11,2014,6,48,2.0,1.0,0.0,496200.0
1.0,10,2014,6,48,1.0,2.0,0.0,6627566.0
1.0,10,2014,6,48,1.0,1.0,0.0,40460789.0
2.0,10,2014,6,48,1.0,2.0,0.0,4651763.0
2.0,10,2014,6,48,1.0,1.0,0.0,23607828.0
1.0,10,2014,6,48,2.0,2.0,0.0,1223942.0
1.0,10,2014,6,48,2.0,1.0,0.0,6936181.0
2.0,10,2014,6,48,2.0,2.0,0.0,175401.0
2.0,10,2014,6,48,2.0,1.0,0.0,4174552.0
1.0,12,2014,6,48,1.0,2.0,40305049.0,62038787.0
1.0,12,2014,6,48,1.0,1.0,40305049.0,222145552.0
2.0,12,2014,6,48,1.0,2.0,40305049.0,44669398.0
2.0,12,2014,6,48,1.0,1.0,40305049.0,152421670.0
1.0,12,2014,6,48,2.0,2.0,40305049.0,22796597.0
1.0,12,2014,6,48,2.0,1.0,40305049.0,84007219.0
2.0,12,2014,6,48,2.0,2.0,40305049.0,64935173.0
2.0,12,2014,6,48,2.0,1.0,40305049.0,197535735.0
1.0,13,2014,6,48,1.0,2.0,1032862.0,32970092.0
1.0,13,2014,6,48,1.0,1.0,1032862.0,440299763.0
2.0,13,2014,6,48,1.0,2.0,1032862.0,22465634.0
2.0,13,2014,6,48,1.0,1.0,1032862.0,243366038.0
1.0,13,2014,6,48,2.0,2.0,1032862.0,13382751.0
1.0,13,2014,6,48,2.0,1.0,1032862.0,187457000.0
2.0,13,2014,6,48,2.0,2.0,1032862.0,5844636.0
2.0,13,2014,6,48,2.0,1.0,1032862.0,374202372.0
1.0,15,2014,6,48,1.0,2.0,192507.0,1352786.0
1.0,15,2014,6,48,1.0,1.0,192507.0,237556.0
2.0,15,2014,6,48,1.0,2.0,192507.0,2423712.0
2.0,15,2014,6,48,1.0,1.0,192507.0,3897718.0
1.0,15,2014,6,48,2.0,1.0,192507.0,66676.0
2.0,15,2014,6,48,2.0,2.0,192507.0,162065.0
2.0,15,2014,6,48,2.0,1.0,192507.0,570273.0
1.0,19,2014,6,48,1.0,2.0,4350700.0,9810185.0
1.0,19,2014,6,48,1.0,1.0,4350700.0,310950259.0
2.0,19,2014,6,48,1.0,2.0,4350700.0,5362463.0
2.0,19,2014,6,48,1.0,1.0,4350700.0,154401175.0
1.0,19,2014,6,48,2.0,2.0,4350700.0,969750.0
1.0,19,2014,6,48,2.0,1.0,4350700.0,75471541.0
2.0,19,2014,6,48,2.0,2.0,4350700.0,968445.0
2.0,19,2014,6,48,2.0,1.0,4350700.0,152335882.0
1.0,16,2014,6,48,1.0,2.0,1404376.0,3299525.0
1.0,16,2014,6,48,1.0,1.0,1404376.0,57517319.0
2.0,16,2014,6,48,1.0,2.0,1404376.0,1991954.0
2.0,16,2014,6,48,1.0,1.0,1404376.0,34065157.0
1.0,16,2014,6,48,2.0,2.0,1404376.0,8677293.0
1.0,16,2014,6,48,2.0,1.0,1404376.0,13415747.0
2.0,16,2014,6,48,2.0,2.0,1404376.0,45575.0
2.0,16,2014,6,48,2.0,1.0,1404376.0,18332653.0
1.0,17,2014,6,48,1.0,2.0,13652009.0,83281237.0
1.0,17,2014,6,48,1.0,1.0,13652009.0,1148192122.0
2.0,17,2014,6,48,1.0,2.0,13652009.0,27518242.0
2.0,17,2014,6,48,1.0,1.0,13652009.0,575146580.0
1.0,17,2014,6,48,2.0,2.0,13652009.0,30249856.0
1.0,17,2014,6,48,2.0,1.0,13652009.0,562645267.0
2.0,17,2014,6,48,2.0,2.0,13652009.0,9651295.0
2.0,17,2014,6,48,2.0,1.0,13652009.0,782594935.0
1.0,18,2014,6,48,1.0,2.0,3407118.0,31118405.0
1.0,18,2014,6,48,1.0,1.0,3407118.0,877057954.0
2.0,18,2014,6,48,1.0,2.0,3407118.0,7367050.0
2.0,18,2014,6,48,1.0,1.0,3407118.0,524280954.0
1.0,18,2014,6,48,2.0,2.0,3407118.0,15679805.0
1.0,18,2014,6,48,2.0,1.0,3407118.0,268395815.0
2.0,18,2014,6,48,2.0,2.0,3407118.0,4804519.0
2.0,18,2014,6,48,2.0,1.0,3407118.0,407251677.0
1.0,20,2014,6,48,1.0,2.0,26361656.0,24073641.0
1.0,20,2014,6,48,1.0,1.0,26361656.0,174210489.0
2.0,20,2014,6,48,1.0,2.0,26361656.0,20302936.0
2.0,20,2014,6,48,1.0,1.0,26361656.0,95905574.0
1.0,20,2014,6,48,2.0,2.0,26361656.0,20196567.0
1.0,20,2014,6,48,2.0,1.0,26361656.0,63250011.0
2.0,20,2014,6,48,2.0,2.0,26361656.0,1692103.0
2.0,20,2014,6,48,2.0,1.0,26361656.0,56658682.0
1.0,21,2014,6,48,1.0,2.0,2918515.0,34230999.0
1.0,21,2014,6,48,1.0,1.0,2918515.0,587610703.0
2.0,21,2014,6,48,1.0,2.0,2918515.0,37167874.0
2.0,21,2014,6,48,1.0,1.0,2918515.0,222270512.0
1.0,21,2014,6,48,2.0,2.0,2918515.0,25545856.0
1.0,21,2014,6,48,2.0,1.0,2918515.0,146447239.0
2.0,21,2014,6,48,2.0,2.0,2918515.0,10708852.0
2.0,21,2014,6,48,2.0,1.0,2918515.0,343544032.0
1.0,22,2014,6,48,1.0,2.0,27338.0,3490583.0
1.0,22,2014,6,48,1.0,1.0,27338.0,86756414.0
2.0,22,2014,6,48,1.0,2.0,27338.0,7419244.0
2.0,22,2014,6,48,1.0,1.0,27338.0,53367023.0
1.0,22,2014,6,48,2.0,2.0,27338.0,3924793.0
1.0,22,2014,6,48,2.0,1.0,27338.0,41540235.0
2.0,22,2014,6,48,2.0,2.0,27338.0,2002641.0
2.0,22,2014,6,48,2.0,1.0,27338.0,14943798.0
1.0,25,2014,6,48,1.0,2.0,6111029.0,43884302.0
1.0,25,2014,6,48,1.0,1.0,6111029.0,262482563.0
2.0,25,2014,6,48,1.0,2.0,6111029.0,44606045.0
2.0,25,2014,6,48,1.0,1.0,6111029.0,584740408.0
1.0,25,2014,6,48,2.0,2.0,6111029.0,14265053.0
1.0,25,2014,6,48,2.0,1.0,6111029.0,197168805.0
2.0,25,2014,6,48,2.0,2.0,6111029.0,36225544.0
2.0,25,2014,6,48,2.0,1.0,6111029.0,249228508.0
1.0,24,2014,6,48,1.0,2.0,0.0,21056337.0
1.0,24,2014,6,48,1.0,1.0,0.0,124244324.0
2.0,24,2014,6,48,1.0,2.0,0.0,20162729.0
2.0,24,2014,6,48,1.0,1.0,0.0,98507042.0
1.0,24,2014,6,48,2.0,2.0,0.0,9281208.0
1.0,24,2014,6,48,2.0,1.0,0.0,20851207.0
2.0,24,2014,6,48,2.0,2.0,0.0,31968337.0
2.0,24,2014,6,48,2.0,1.0,0.0,101237882.0
1.0,23,2014,6,48,1.0,2.0,2768206.0,1272047.0
1.0,23,2014,6,48,1.0,1.0,2768206.0,57664291.0
2.0,23,2014,6,48,1.0,2.0,2768206.0,408298.0
2.0,23,2014,6,48,1.0,1.0,2768206.0,122143054.0
1.0,23,2014,6,48,2.0,2.0,2768206.0,226237.0
1.0,23,2014,6,48,2.0,1.0,2768206.0,3007940.0
2.0,23,2014,6,48,2.0,2.0,2768206.0,18252.0
2.0,23,2014,6,48,2.0,1.0,2768206.0,4773036.0
1.0,26,2014,6,48,1.0,2.0,5605207.0,38298818.0
1.0,26,2014,6,48,1.0,1.0,5605207.0,1880991671.0
2.0,26,2014,6,48,1.0,2.0,5605207.0,28720668.0
2.0,26,2014,6,48,1.0,1.0,5605207.0,2439282190.0
1.0,26,2014,6,48,2.0,2.0,5605207.0,11954396.0
1.0,26,2014,6,48,2.0,1.0,5605207.0,605736388.0
2.0,26,2014,6,48,2.0,2.0,5605207.0,26559184.0
2.0,26,2014,6,48,2.0,1.0,5605207.0,1328649636.0
1.0,27,2014,6,48,1.0,2.0,9175365.0,22128323.0
1.0,27,2014,6,48,1.0,1.0,9175365.0,335242386.0
2.0,27,2014,6,48,1.0,2.0,9175365.0,10391733.0
2.0,27,2014,6,48,1.0,1.0,9175365.0,210283829.0
1.0,27,2014,6,48,2.0,2.0,9175365.0,19564456.0
1.0,27,2014,6,48,2.0,1.0,9175365.0,111914606.0
2.0,27,2014,6,48,2.0,2.0,9175365.0,5614270.0
2.0,27,2014,6,48,2.0,1.0,9175365.0,168463497.0
1.0,29,2014,6,48,1.0,2.0,21075439.0,9935244.0
1.0,29,2014,6,48,1.0,1.0,21075439.0,299711497.0
2.0,29,2014,6,48,1.0,2.0,21075439.0,9044707.0
2.0,29,2014,6,48,1.0,1.0,21075439.0,182184651.0
1.0,29,2014,6,48,2.0,2.0,21075439.0,2105670.0
1.0,29,2014,6,48,2.0,1.0,21075439.0,130610916.0
2.0,29,2014,6,48,2.0,2.0,21075439.0,1234743.0
2.0,29,2014,6,48,2.0,1.0,21075439.0,237085045.0
1.0,28,2014,6,48,1.0,2.0,140242.0,10061614.0
1.0,28,2014,6,48,1.0,1.0,140242.0,83904943.0
2.0,28,2014,6,48,1.0,2.0,140242.0,7237705.0
2.0,28,2014,6,48,1.0,1.0,140242.0,50769820.0
1.0,28,2014,6,48,2.0,2.0,140242.0,6107305.0
1.0,28,2014,6,48,2.0,1.0,140242.0,54456543.0
2.0,28,2014,6,48,2.0,2.0,140242.0,480872.0
2.0,28,2014,6,48,2.0,1.0,140242.0,91956182.0
1.0,30,2014,6,48,1.0,2.0,6847311.0,585643.0
1.0,30,2014,6,48,1.0,1.0,6847311.0,40766490.0
2.0,30,2014,6,48,1.0,2.0,6847311.0,1370977.0
2.0,30,2014,6,48,1.0,1.0,6847311.0,76781965.0
1.0,30,2014,6,48,2.0,2.0,6847311.0,26735.0
1.0,30,2014,6,48,2.0,1.0,6847311.0,5817589.0
2.0,30,2014,6,48,2.0,2.0,6847311.0,41190.0
2.0,30,2014,6,48,2.0,1.0,6847311.0,1410240.0
1.0,37,2014,6,48,1.0,2.0,7154840.0,24509314.0
1.0,37,2014,6,48,1.0,1.0,7154840.0,545970973.0
2.0,37,2014,6,48,1.0,2.0,7154840.0,12800408.0
2.0,37,2014,6,48,1.0,1.0,7154840.0,225086926.0
1.0,37,2014,6,48,2.0,2.0,7154840.0,17952435.0
1.0,37,2014,6,48,2.0,1.0,7154840.0,209188192.0
2.0,37,2014,6,48,2.0,2.0,7154840.0,11469256.0
2.0,37,2014,6,48,2.0,1.0,7154840.0,365924780.0
1.0,38,2014,6,48,1.0,2.0,1619082.0,785204.0
1.0,38,2014,6,48,1.0,1.0,1619082.0,129509366.0
2.0,38,2014,6,48,1.0,2.0,1619082.0,727368.0
2.0,38,2014,6,48,1.0,1.0,1619082.0,181074166.0
1.0,38,2014,6,48,2.0,2.0,1619082.0,300152.0
1.0,38,2014,6,48,2.0,1.0,1619082.0,4170860.0
2.0,38,2014,6,48,2.0,2.0,1619082.0,29000.0
2.0,38,2014,6,48,2.0,1.0,1619082.0,12550131.0
1.0,31,2014,6,48,1.0,2.0,2182198.0,2856355.0
1.0,31,2014,6,48,1.0,1.0,2182198.0,123172859.0
2.0,31,2014,6,48,1.0,2.0,2182198.0,1262010.0
2.0,31,2014,6,48,1.0,1.0,2182198.0,53301271.0
1.0,31,2014,6,48,2.0,2.0,2182198.0,7054655.0
1.0,31,2014,6,48,2.0,1.0,2182198.0,35267897.0
2.0,31,2014,6,48,2.0,2.0,2182198.0,202422.0
2.0,31,2014,6,48,2.0,1.0,2182198.0,26040541.0
1.0,33,2014,6,48,1.0,2.0,2351454.0,4175313.0
1.0,33,2014,6,48,1.0,1.0,2351454.0,48383471.0
2.0,33,2014,6,48,1.0,2.0,2351454.0,7462046.0
2.0,33,2014,6,48,1.0,1.0,2351454.0,80950157.0
1.0,33,2014,6,48,2.0,2.0,2351454.0,7309892.0
1.0,33,2014,6,48,2.0,1.0,2351454.0,34882415.0
2.0,33,2014,6,48,2.0,2.0,2351454.0,1035603.0
2.0,33,2014,6,48,2.0,1.0,2351454.0,46286429.0
1.0,34,2014,6,48,1.0,2.0,0.0,51268396.0
1.0,34,2014,6,48,1.0,1.0,0.0,456986980.0
2.0,34,2014,6,48,1.0,2.0,0.0,35137597.0
2.0,34,2014,6,48,1.0,1.0,0.0,353647588.0
1.0,34,2014,6,48,2.0,2.0,0.0,13284601.0
1.0,34,2014,6,48,2.0,1.0,0.0,191009272.0
2.0,34,2014,6,48,2.0,2.0,0.0,8275391.0
2.0,34,2014,6,48,2.0,1.0,0.0,262142872.0
1.0,35,2014,6,48,1.0,2.0,21700370.0,4476257.0
1.0,35,2014,6,48,1.0,1.0,21700370.0,14108114.0
2.0,35,2014,6,48,1.0,2.0,21700370.0,2032279.0
2.0,35,2014,6,48,1.0,1.0,21700370.0,10069983.0
1.0,35,2014,6,48,2.0,2.0,21700370.0,341667.0
1.0,35,2014,6,48,2.0,1.0,21700370.0,49270307.0
2.0,35,2014,6,48,2.0,2.0,21700370.0,2463789.0
2.0,35,2014,6,48,2.0,1.0,21700370.0,29577730.0
1.0,32,2014,6,48,1.0,2.0,627846.0,31147263.0
1.0,32,2014,6,48,1.0,1.0,627846.0,64335455.0
2.0,32,2014,6,48,1.0,2.0,627846.0,3736590.0
2.0,32,2014,6,48,1.0,1.0,627846.0,36309951.0
1.0,32,2014,6,48,2.0,2.0,627846.0,13571739.0
1.0,32,2014,6,48,2.0,1.0,627846.0,17171228.0
2.0,32,2014,6,48,2.0,2.0,627846.0,534865.0
2.0,32,2014,6,48,2.0,1.0,627846.0,28697498.0
1.0,36,2014,6,48,1.0,2.0,236752.0,59662432.0
1.0,36,2014,6,48,1.0,1.0,236752.0,993216384.0
2.0,36,2014,6,48,1.0,2.0,236752.0,158608633.0
